,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Rank,Value,age
911,Dolorita,Strutton,0,7,1991-05-21,71,5,40000,N,0,17,07 Acker Pass,3178,2,Australia,8,0.75,0.75,0.75,0.75,904,904,0.5,10615.0
912,Harman,A'field,1,39,1960-12-27,74,5,40000,N,1,6,31815 Vermont Drive,4227,1,Australia,5,0.4,0.5,0.5,0.5,913,913,0.4993749999999999,21717.0
913,Hildegarde,Bamb,0,16,1961-02-10,81,9,20000,N,1,10,5070 Division Parkway,3910,2,Australia,9,0.95,1.1875,1.484375,1.484375,913,913,0.4993749999999999,21672.0
914,Launce,Gale,1,86,1939-01-15,184,9,1000,N,0,21,4 Fordem Avenue,2777,0,Australia,9,0.63,0.63,0.7875,0.6693749999999999,913,913,0.4993749999999999,29734.0
915,Ilise,Clissold,0,58,1987-11-16,56,1,20000,N,0,9,659 Comanche Plaza,2153,0,Australia,10,0.8,0.8,1.0,1.0,913,913,0.4993749999999999,11897.0
916,Julita,Prene,0,14,1979-05-16,34,5,20000,N,1,13,5 Myrtle Junction,4128,1,Australia,2,0.63,0.7875,0.7875,0.7875,913,913,0.4993749999999999,15003.0
917,Ashlen,Willbond,0,64,1984-05-15,146,3,20000,N,0,16,723 Grayhawk Way,3934,2,Australia,8,0.96,0.96,0.96,0.96,913,913,0.4993749999999999,13177.0
918,Keely,Bointon,0,71,1988-10-16,101,8,20000,N,0,3,55 Dorton Point,4154,1,Australia,9,0.79,0.79,0.9875,0.9875,913,913,0.4993749999999999,11562.0
919,Poul,Gaskin,1,78,1950-06-15,81,8,20000,N,0,17,9 Killdeer Circle,2643,0,Australia,2,0.55,0.55,0.55,0.55,920,920,0.4929999999999999,25565.0
920,Sheilakathryn,Huff,0,45,1958-05-15,20,9,20000,N,1,14,04 Miller Drive,2477,0,Australia,6,1.06,1.325,1.325,1.325,921,921,0.49,22674.0
921,Rubia,Evetts,0,59,1990-12-21,110,3,1000,N,0,16,64213 Miller Point,2071,0,Australia,9,0.4,0.4,0.5,0.425,921,921,0.49,10766.0
922,Francklin,Cross,1,51,1981-04-06,171,6,1000,N,1,3,24593 Jackson Parkway,2231,0,Australia,10,0.51,0.6375,0.796875,0.67734375,921,921,0.49,14312.0
923,Wilone,Champley,0,22,1983-11-06,184,5,20000,N,0,17,9346 Lyons Point,2077,0,Australia,10,0.99,0.99,1.2375,1.2375,924,924,0.48875,13368.0
924,Lezlie,Clemits,0,2,1973-05-30,139,2,1000,N,1,15,0504 Nevada Drive,2155,0,Australia,10,0.56,0.7000000000000001,0.8750000000000001,0.74375,924,924,0.48875,17180.0
925,Kathe,Oller,0,47,1959-08-20,71,5,1000,N,1,5,817 Loftsgordon Road,3029,2,Australia,4,0.67,0.8375,0.8375,0.711875,926,926,0.4844999999999999,22212.0
926,Dulce,Bradwell,0,61,1957-07-03,132,5,1000,N,0,20,30 Lukken Point,4159,1,Australia,9,0.89,0.89,1.1125,0.945625,926,926,0.4844999999999999,22990.0
927,Felice,Dechelette,1,75,1998-02-05,92,1,20000,N,0,3,4 Kingsford Trail,4051,1,Australia,4,0.61,0.61,0.61,0.61,928,928,0.48,8163.0
928,Joane,Caldes,0,84,1978-03-17,139,2,20000,N,1,13,42 3rd Plaza,2250,0,Australia,7,0.97,1.2125,1.515625,1.515625,928,928,0.48,15428.0
929,Diane,Furman,0,67,1993-08-11,184,5,40000,N,1,13,6660 Riverside Circle,3013,2,Australia,9,0.91,1.1375,1.421875,1.421875,930,930,0.478125,9802.0
930,Ogdan,Blenkinship,1,65,1951-01-18,103,3,1000,N,1,21,21712 Texas Court,3429,2,Australia,5,0.46,0.5750000000000001,0.5750000000000001,0.48875,930,930,0.478125,25348.0
931,Kizzee,Agget,0,98,1976-07-25,161,5,40000,N,0,8,122 Marcy Park,2213,0,Australia,10,1.1,1.1,1.375,1.375,930,930,0.478125,16028.0
932,Stephi,Highton,0,30,1987-09-09,147,8,1000,N,1,12,293 Mendota Park,2154,0,Australia,10,0.86,1.075,1.34375,1.1421875,930,930,0.478125,11965.0
933,Martino,Scoles,1,18,1975-01-19,142,2,1000,N,0,14,47 Scofield Junction,3620,2,Australia,4,0.66,0.66,0.66,0.561,930,930,0.478125,16581.0
934,Morgen,Newport,0,5,1960-08-31,122,5,1000,N,0,6,9 Washington Center,3340,2,Australia,4,0.86,0.86,0.86,0.731,930,930,0.478125,21835.0
935,Eugenie,Brinson,0,79,1963-08-10,21,1,1000,N,1,17,7109 Grayhawk Avenue,3073,2,Australia,6,0.94,1.175,1.175,0.9987499999999998,936,936,0.476,20761.0
936,Reinold,Natt,1,16,1964-08-23,82,2,20000,N,1,8,70 Evergreen Hill,3207,2,Australia,8,0.73,0.9125,0.9125,0.9125,937,937,0.47,20382.0
937,Jo,Roberts,0,41,1945-10-31,108,2,20000,N,1,11,20139 Lakewood Plaza,2440,0,Australia,3,0.4,0.5,0.5,0.5,937,937,0.47,27253.0
938,Jacklin,Duchant,0,77,1940-03-18,91,0,1000,N,0,17,9 Memorial Road,4132,1,Australia,4,0.9,0.9,0.9,0.765,939,939,0.4675,29306.0
939,Colas,Gabbitas,1,98,1946-09-09,159,7,20000,N,0,20,3094 Elka Place,2166,0,Australia,9,0.66,0.66,0.8250000000000001,0.8250000000000001,939,939,0.4675,26940.0
940,Claudetta,Ricciardiello,0,61,1974-04-30,89,2,1000,N,1,21,31 Schurz Parkway,3181,2,Australia,8,0.56,0.7000000000000001,0.7000000000000001,0.5950000000000001,939,939,0.4675,16845.0
941,Angele,Cadore,0,5,1954-09-06,35,9,1000,N,1,7,85894 Amoth Court,4125,1,Australia,7,0.85,1.0625,1.0625,0.903125,939,939,0.4675,24021.0
942,Cicily,Hast,0,63,1971-04-26,69,3,40000,N,1,8,955 Burning Wood Way,2478,0,Australia,3,0.77,0.9625,0.9625,0.9625,939,939,0.4675,17945.0
943,Harland,Messenger,1,90,1974-05-28,150,7,1000,N,0,8,27 Crownhardt Center,3934,2,Australia,10,0.41,0.41,0.5125,0.4356249999999999,944,944,0.46,16817.0
944,Sim,Constantinou,1,91,1992-08-09,18,6,1000,N,0,5,41002 Loomis Park,2010,0,Australia,9,0.46,0.46,0.5750000000000001,0.48875,944,944,0.46,10169.0
945,Shanon,Rolfe,0,63,1941-08-19,138,7,20000,N,0,8,10 Cottonwood Point,2530,0,Australia,7,0.91,0.91,0.91,0.91,944,944,0.46,28787.0
946,Chryste,Oddboy,0,44,1988-08-22,149,5,20000,N,1,4,2115 Maryland Alley,2320,0,Australia,9,0.67,0.8375,1.046875,1.046875,947,947,0.459,11617.0
947,Edin,Patinkin,0,35,1992-03-26,1,3,1000,N,0,17,6 Milwaukee Hill,3015,2,Australia,4,0.76,0.76,0.76,0.646,948,948,0.456875,10305.0
948,Nolly,Ivanchikov,1,13,1994-02-10,81,5,20000,N,1,11,6792 Kropf Hill,2049,0,Australia,11,0.47,0.5874999999999999,0.7343749999999999,0.7343749999999999,948,948,0.456875,9619.0
949,Michele,Pammenter,1,23,1983-06-26,171,3,20000,N,0,2,37 Mesta Road,3198,2,Australia,8,0.48,0.48,0.48,0.48,948,948,0.456875,13501.0
950,Liane,Abelevitz,0,26,1976-11-25,107,9,1000,N,0,3,85340 Hovde Way,3153,2,Australia,7,0.73,0.73,0.73,0.6204999999999999,951,951,0.4505,15905.0
951,Philbert,Bangs,1,67,1966-03-03,64,4,1000,N,1,6,02643 Moose Court,4500,1,Australia,7,0.45,0.5625,0.5625,0.478125,951,951,0.4505,19825.0
952,Candy,,0,23,1977-12-08,184,2,1000,N,0,6,59252 Maryland Drive,3500,2,Australia,3,1.03,1.03,1.03,0.8755,951,951,0.4505,15527.0
953,Noami,Cokly,0,74,1962-09-17,184,5,1000,N,1,15,2886 Buena Vista Terrace,2038,0,Australia,11,0.43,0.5375,0.671875,0.57109375,954,954,0.45,21088.0
954,Lyndell,Jereatt,0,14,1994-11-28,109,9,20000,N,0,13,58770 Monterey Plaza,2122,0,Australia,12,0.5,0.5,0.625,0.625,954,954,0.45,9328.0
955,Maximilien,Bourget,1,12,1969-04-29,73,2,1000,N,1,6,2941 Loftsgordon Hill,3337,2,Australia,7,0.64,0.8,0.8,0.68,956,956,0.44625,18672.0
956,Benedikta,Naptin,0,59,1995-08-13,107,7,1000,N,1,15,345 Fieldstone Park,2121,0,Australia,11,0.56,0.7000000000000001,0.8750000000000001,0.74375,956,956,0.44625,9070.0
957,Rhodie,Gaskall,0,83,1964-02-01,176,9,1000,N,1,9,251 Pierstorff Alley,4170,1,Australia,9,0.84,1.05,1.3125,1.115625,956,956,0.44625,20586.0
958,Afton,Andrassy,0,78,1998-10-14,179,7,1000,N,0,7,220 Cody Alley,3075,2,Australia,8,0.42,0.42,0.42,0.357,956,956,0.44625,7912.0
959,Blondell,Dibdall,0,62,1967-01-03,120,9,1000,N,0,4,34 Bunting Pass,3048,2,Australia,4,0.95,0.95,0.95,0.8075,960,960,0.442,19519.0
960,Sonia,Dunstall,0,0,1975-07-30,8,2,1000,N,0,10,99 Park Meadow Hill,2570,0,Australia,9,1.0,1.0,1.25,1.0625,960,960,0.442,16389.0
961,Benedikt,Adamou,1,15,1987-01-15,126,3,1000,N,0,11,4 Bluestem Pass,3564,2,Australia,3,0.47,0.47,0.47,0.3995,960,960,0.442,12202.0
962,Don,Spratling,1,82,1969-01-05,23,6,40000,N,1,7,078 Erie Point,2760,0,Australia,10,1.05,1.3125,1.640625,1.640625,963,963,0.44,18786.0
963,Moll,Ogilby,0,25,1980-12-19,130,5,1000,N,1,13,6 Hansons Crossing,4123,1,Australia,6,0.75,0.9375,0.9375,0.796875,963,963,0.44,14420.0
964,Jammie,Seldner,0,42,1975-02-25,87,3,1000,N,1,15,8 Saint Paul Junction,2066,0,Australia,10,0.62,0.775,0.96875,0.8234374999999999,963,963,0.44,16544.0
965,Inglis,Pickaver,1,33,1994-06-25,112,8,40000,N,0,1,14067 Armistice Plaza,2770,0,Australia,8,1.04,1.04,1.04,1.04,963,963,0.44,9484.0
966,Clarabelle,Broschek,0,6,1963-08-25,72,5,1000,N,0,18,8491 Pennsylvania Crossing,4035,1,Australia,6,0.74,0.74,0.74,0.629,967,967,0.4356249999999999,20746.0
967,Tillie,Bisseker,0,74,1960-08-10,36,5,20000,N,0,14,59208 Barnett Avenue,2104,0,Australia,12,0.87,0.87,1.0875,1.0875,967,967,0.4356249999999999,21856.0
968,Irving,Babcock,1,60,1986-01-17,50,3,20000,N,1,15,36 Killdeer Crossing,2705,0,Australia,1,0.92,1.15,1.15,1.15,967,967,0.4356249999999999,12565.0
969,Evered,Gludor,1,3,1951-04-30,59,5,20000,N,1,15,305 Sloan Junction,2168,0,Australia,8,0.92,1.15,1.15,1.15,967,967,0.4356249999999999,25246.0
970,Mavra,Finan,0,30,1967-08-23,101,6,40000,N,1,4,88 Shopko Way,2034,0,Australia,9,0.87,1.0875,1.359375,1.359375,967,967,0.4356249999999999,19287.0
971,Frieda,Tavinor,0,43,1999-03-04,184,9,40000,N,0,10,7 Mallory Lane,3064,2,Australia,6,0.49,0.49,0.49,0.49,972,972,0.43,7771.0
972,Ellwood,Budden,1,82,1998-06-03,184,3,1000,N,1,11,79907 Randy Center,2192,0,Australia,10,0.99,1.2375,1.546875,1.31484375,972,972,0.43,8045.0
973,Alex,Patshull,0,37,1966-01-02,143,7,1000,N,1,13,446 High Crossing Way,4165,1,Australia,5,0.71,0.8875,0.8875,0.7543749999999999,974,974,0.425,19885.0
974,Aundrea,Outridge,0,77,2001-01-24,165,2,40000,N,1,10,1530 Columbus Lane,3186,2,Australia,12,0.67,0.8375,1.046875,1.046875,974,974,0.425,7079.0
975,Amby,Bodega,1,63,1968-06-12,125,9,40000,N,1,17,669 Declaration Street,3810,2,Australia,6,0.49,0.6125,0.6125,0.6125,974,974,0.425,18993.0
976,Esme,Pilipets,1,15,1967-05-06,65,3,1000,N,1,5,9 Ruskin Way,3228,2,Australia,9,1.01,1.2625,1.578125,1.34140625,977,977,0.42,19396.0
977,Beverly,Domnick,0,56,1938-12-10,164,4,1000,N,0,9,8 Burning Wood Junction,2232,0,Australia,10,0.48,0.48,0.6,0.51,977,977,0.42,29770.0
978,Artemis,Swanson,1,77,1977-02-12,179,0,1000,N,1,13,5 Melvin Park,3810,2,Australia,5,0.84,1.05,1.05,0.8925,979,979,0.4165,15826.0
979,Daryle,Marginson,1,93,1986-06-27,65,0,1000,N,1,9,21316 Ohio Place,2121,0,Australia,12,0.44,0.55,0.6875,0.584375,979,979,0.4165,12404.0
980,Tyne,Anshell,0,71,1992-04-08,95,9,1000,N,1,3,93 Sutherland Terrace,2560,0,Australia,8,0.51,0.6375,0.6375,0.541875,979,979,0.4165,10292.0
981,Leona,Shorrock,0,83,1951-08-23,143,2,40000,N,1,22,1560 Grim Avenue,4720,1,Australia,1,0.44,0.55,0.6875,0.6875,979,979,0.4165,25131.0
982,Bertrando,Carass,1,45,1956-06-25,137,6,1000,N,0,8,1 Quincy Road,2565,0,Australia,5,0.68,0.68,0.68,0.5780000000000001,983,983,0.41,23363.0
983,Augusta,Munns,0,5,1951-09-17,123,9,1000,N,0,21,607 Memorial Avenue,2074,0,Australia,11,0.87,0.87,1.0875,0.924375,983,983,0.41,25106.0
984,Pauline,Dallosso,2,82,,52,4,40000,N,1,0,9594 Badeau Street,2050,0,Australia,10,0.68,0.8500000000000001,1.0625,1.0625,985,985,0.408,17950.413021363172
985,Lauralee,Fudge,0,83,1987-09-21,133,3,1000,N,0,15,9460 Monument Park,3277,2,Australia,4,0.6,0.6,0.75,0.6375,985,985,0.408,11953.0
986,Consalve,Ballay,1,41,1959-09-18,181,4,1000,N,1,7,72 Village Terrace,2250,0,Australia,8,0.63,0.7875,0.7875,0.6693749999999999,987,987,0.4,22183.0
987,Lolly,Prewer,0,44,1997-10-23,73,3,1000,N,0,15,694 Coolidge Center,2620,0,Australia,7,1.07,1.07,1.07,0.9095,988,988,0.3995,8268.0
988,Vyky,Pegg,0,64,1943-03-15,123,5,1000,N,1,11,31854 Anniversary Terrace,2322,0,Australia,7,0.77,0.9625,0.9625,0.818125,988,988,0.3995,28214.0
989,Kellen,Pawelski,0,83,1945-07-26,184,5,20000,N,1,11,125 Manufacturers Parkway,2193,0,Australia,8,1.0,1.25,1.5625,1.5625,988,988,0.3995,27350.0
990,Jermaine,Bagshawe,0,60,1954-05-14,81,6,1000,N,1,9,260 Briar Crest Drive,4209,1,Australia,6,0.51,0.6375,0.6375,0.541875,988,988,0.3995,24136.0
991,Bryan,Jachtym,1,59,1974-05-15,24,5,1000,N,1,15,56 Moland Crossing,3356,2,Australia,3,0.69,0.8624999999999999,0.8624999999999999,0.7331249999999999,988,988,0.3995,16830.0
992,Renie,Laundon,0,32,1973-12-18,21,1,1000,N,1,8,1 Shelley Pass,4118,1,Australia,3,1.08,1.35,1.35,1.1475,993,993,0.391,16978.0
993,Weidar,Etheridge,1,38,1959-07-13,39,2,1000,N,1,6,0535 Jay Point,2422,0,Australia,4,0.92,1.15,1.15,0.9775,994,994,0.3825,22250.0
994,Datha,Fishburn,0,15,1990-07-02,106,7,1000,N,0,3,6 Caliangt Way,3079,2,Australia,12,0.77,0.77,0.9625,0.818125,994,994,0.3825,10938.0
995,Ferdinand,Romanetti,1,60,1959-10-07,108,2,40000,N,0,9,2 Sloan Way,2200,0,Australia,7,0.79,0.79,0.79,0.79,996,996,0.374,22164.0
996,Burk,Wortley,1,22,2001-10-17,144,3,1000,N,0,6,04 Union Crossing,2196,0,Australia,10,0.76,0.76,0.95,0.8075,997,997,0.357,6813.0
997,Melloney,Temby,0,17,1954-10-05,32,2,40000,N,1,15,33475 Fair Oaks Junction,4702,1,Australia,2,0.85,1.0625,1.0625,1.0625,997,997,0.357,23992.0
998,Dickie,Cubbini,1,30,1952-12-17,67,2,1000,N,1,19,57666 Victoria Way,4215,1,Australia,2,1.09,1.3625,1.3625,1.158125,997,997,0.357,24649.0
999,Sylas,Duffill,1,56,1955-10-02,158,6,1000,N,1,14,21875 Grover Drive,2010,0,Australia,9,0.47,0.5874999999999999,0.7343749999999999,0.6242187499999999,1000,1000,0.34,23630.0
